new_id	phase	G__Bacteroides	S__Bacteroides_uniformis	S__Bacteroides_dorei	S__Dialister_invisus	S__Alistipes_putredinis	G__Escherichia.Shigella	G__Alistipes	G__Subdoligranulum	S__Parabacteroides_merdae	S__Alistipes_onderdonkii	S__Bacteroides_vulgatus	S__Sutterella_wadsworthensis	G__Acidaminococcus	S__Bacteroides_xylanisolvens	G__Parasutterella	G__Enterobacter	S__Parabacteroides_distasonis	G__Citrobacter	S__Bacteroides_massiliensis	S__Escherichia.Shigella_coli	S__Alistipes_finegoldii	F__Lachnospiraceae	S__Akkermansia_muciniphila	S__Bacteroides_cellulosilyticus	S__Alistipes_shahii	G__Dialister	G__Anaerotruncus	G__Parabacteroides	S__Streptococcus_salivarius	S__Bacteroides_thetaiotaomicron	G__Barnesiella	G__Prevotella	G__Klebsiella	S__Bacteroides_fragilis	S__Bacteroides_ovatus	F__Ruminococcaceae	G__Sutterella	O__Clostridiales	F__Enterobacteriaceae	G__Phascolarctobacterium	S__Roseburia_hominis	S__Barnesiella_intestinihominis	G__Faecalibacterium	S__Flavonifractor_plautii	G__Streptococcus	O__Burkholderiales	G__Ruminococcus	G__Oscillibacter	S__Haemophilus_parainfluenzae	G__Proteus	S__Collinsella_aerofaciens	S__Bacteroides_intestinalis	S__Faecalibacterium_prausnitzii	F__Erysipelotrichaceae	G__Ruminococcus2	S__Anaerostipes_hadrus	G__Odoribacter	G__Veillonella	G__Paraprevotella	S__Prevotella_copri	G__Haemophilus	C__Alphaproteobacteria	G__Clostridium_IV	G__Romboutsia	G__Hafnia	P__Firmicutes	S__Roseburia_intestinalis	F__Porphyromonadaceae	G__Lactobacillus	S__Bacteroides_faecis	S__Alistipes_indistinctus	S__Clostridium_XVIII_ramosum	S__Bacteroides_eggerthii	S__Alistipes_massiliensis	G__Coprobacter	G__Bilophila	O__Bacteroidales	G__Turicibacter	G__Sporobacter	S__Lactobacillus_gasseri	G__Holdemanella	S__Roseburia_inulinivorans	S__Bilophila_wadsworthia	G__Pseudomonas	G__Eisenbergiella	G__Clostridium_XVIII	S__Clostridium_XlVa_clostridioforme	G__Enterococcus	G__Blautia	S__Halomonas_phoceae	S__Dialister_succinatiphilus	S__Roseburia_faecis	S__Bacteroides_clarus	S__Bacteroides_caccae	G__Pseudoflavonifractor	S__Acidaminococcus_intestini	S__Bacteroides_salyersiae	G__Clostridium_XlVa	G__Intestinibacter	S__Prevotella_buccae	G__Dorea	S__Desulfovibrio_piger	G__Roseburia	S__Odoribacter_splanchnicus	G__Eggerthella	G__Fusicatenibacter	G__Clostridium_sensu_stricto	G__Oxalobacter	G__Megamonas	P__Proteobacteria	S__Parasutterella_excrementihominis	S__Dorea_longicatena	G__Akkermansia	G__Coprococcus	S__Fusobacterium_mortiferum	G__Anaerovorax	G__Shewanella	S__Bacteroides_coprophilus	S__Bacteroides_stercoris	G__Acinetobacter	G__Dysgonomonas	G__Staphylococcus	P__Bacteroidetes	S__Bacteroides_plebeius	G__Asteroleplasma	G__Terrisporobacter	S__Parabacteroides_goldsteinii	S__Turicibacter_sanguinis	S__Klebsiella_pneumoniae	K__Bacteria	S__Butyricimonas_faecihominis	G__Butyricimonas	S__Streptococcus_parasanguinis	G__Flavonifractor	G__Clostridium_XlVb	S__Clostridium_XlVa_symbiosum	S__Clostridium_IV_leptum	S__Lactobacillus_mucosae	G__Treponema	S__Veillonella_dispar	G__Fusobacterium	G__Succinivibrio	S__Acidaminococcus_fermentans	G__Catenibacterium	S__Acinetobacter_guillouiae	G__Morganella	S__Acinetobacter_johnsonii	G__Faecalicoccus	F__Streptophyta	S__Bacteroides_coprocola	S__Eggerthella_lenta	G__Microbacter	S__Veillonella_parvula	G__Desulfovibrio	S__Halomonas_meridiana	G__Anaerostipes	F__Clostridiales_Incertae_Sedis_XII	S__Lactobacillus_acidophilus	F__Sutterellaceae	S__Intestinimonas_butyriciproducens	G__Butyricicoccus	G__Holdemania	S__Proteus_mirabilis	F__Desulfovibrionaceae	S__Dialister_propionicifaciens	S__Catenibacterium_mitsuokai	G__Alloprevotella	S__Dysgonomonas_wimpennyi	S__Bacteroides_fluxus	G__Coprobacillus	S__Megasphaera_massiliensis	S__Dialister_pneumosintes	S__Comamonas_testosteroni	G__Megasphaera	S__Enterococcus_faecium	F__Rikenellaceae	G__Intestinimonas	F__Prevotellaceae	F__Coriobacteriaceae	S__Streptococcus_vestibularis	G__Pluralibacter	G__Senegalimassilia	S__Rothia_mucilaginosa	S__Faecalitalea_cylindroides	G__Succiniclasticum	F__Flavobacteriaceae	G__Burkholderia	G__Mitsuokella	S__Lactobacillus_johnsonii	G__Solobacterium	S__Clostridium_sensu_stricto_butyricum	S__Coprobacter_fastidiosus	G__Comamonas	G__Butyrivibrio	G__Allisonella	G__Olsenella	S__Enterobacter_cloacae	S__Bifidobacterium_longum	S__Bacteroides_nordii	S__Anaeroglobus_geminatus	S__Lactobacillus_ruminis	S__Desulfovibrio_legallii	G__Selenomonas	S__Staphylococcus_epidermidis	S__Prevotella_stercorea	G__Collinsella	G__Cellulosilyticum	S__Pyramidobacter_piscolens	G__Bifidobacterium	G__Halomonas	G__Rikenella	G__Paraeggerthella	S__Blautia_hansenii	S__Clostridium_sensu_stricto_disporicum	S__Lactobacillus_salivarius	S__Lactococcus_lactis	S__Clostridium_XlVa_scindens	S__Lactobacillus_brevis	S__Propionibacterium_acnes	G__Catabacter	G__Peptococcus	S__Bifidobacterium_adolescentis	G__Porphyromonas	S__Megasphaera_elsdenii	S__Fusicatenibacter_saccharivorans	S__Bacteroides_finegoldii	S__Pseudomonas_aeruginosa	G__Propionispira	F__Veillonellaceae	S__Veillonella_atypica	S__Providencia_alcalifaciens	G__Mogibacterium	S__Morganella_morganii	S__Clostridium_XVIII_saccharogumia	G__Weissella	G__Granulicatella	C__Clostridia	S__Lactobacillus_reuteri	S__Butyrivibrio_crossotus	G__Actinomyces	S__Clostridium_sensu_stricto_tertium	S__Pediococcus_acidilactici	S__Lactobacillus_agilis	G__Hungatella	S__Citrobacter_freundii	S__Collinsella_intestinalis	S__Bifidobacterium_pseudocatenulatum	S__Odoribacter_laneus	S__Lactobacillus_sakei	S__Clostridium_sensu_stricto_perfringens	S__Slackia_isoflavoniconvertens	S__Proteus_vulgaris	S__Enterococcus_avium	G__Serratia	S__Streptococcus_mitis	S__Granulicatella_adiacens	S__Enterococcus_faecalis	G__Slackia	S__Alistipes_senegalensis	S__Acinetobacter_lwoffii	S__Eggerthella_sinensis	G__Raoultella	C__Gammaproteobacteria	G__Kluyvera	G__Delftia	G__Salmonella	S__Blautia_obeum	S__Propionibacterium_freudenreichii	G__Howardella	S__Clostridium_sensu_stricto_cadaveris	G__Asaccharobacter	S__Providencia_rustigianii	G__Fusibacter	S__Mitsuokella_multacida	S__Bacteroides_stercorirosoris	F__Acidaminococcaceae	P__Candidatus_Saccharibacteria	S__Desulfovibrio_desulfuricans	G__Ethanoligenens	S__Mitsuokella_jalaludinii	S__Gemella_sanguinis	G__Atopobium	S__Lactobacillus_fermentum	S__Citrobacter_farmeri	S__Desulfovibrio_multispirans	C__Mollicutes	S__Lactobacillus_plantarum	S__Fusobacterium_nucleatum	S__Campylobacter_gracilis	S__Citrobacter_amalonaticus	G__Oribacterium	G__Providencia	S__Paraprevotella_xylaniphila	S__Comamonas_terrigena	G__Empedobacter	S__Dysgonomonas_gadei	S__Lactobacillus_crispatus	S__Acinetobacter_haemolyticus	G__Lactonifactor	S__Lactobacillus_delbrueckii	S__Christensenella_minuta	G__Marvinbryantia	S__Clostridium_XlVa_bolteae	S__Clostridium_XI_difficile	G__Victivallis	S__Haemophilus_pittmaniae	G__Anaeroglobus	G__Gordonibacter	S__Oribacterium_sinus	S__Streptococcus_anginosus	S__Clostridium_sensu_stricto_paraputrificum	S__Desulfovibrio_fairfieldensis	G__Faecalitalea	G__Coriobacterium	S__Streptococcus_mutans	S__Lactobacillus_vaginalis	S__Parvimonas_micra	G__Flavobacterium	S__Anaerostipes_butyraticus	S__Lactobacillus_saerimneri	S__Pseudomonas_anguilliseptica	G__Anaerofilum	S__Gordonibacter_pamelaeae	G__Pseudarcicella	S__Lactobacillus_casei	S__Microbacterium_lacticum	S__Blautia_hydrogenotrophica	S__Parabacteroides_johnsonii	S__Enterococcus_durans	S__Enterococcus_dispar	O__Cytophagales	S__Lactobacillus_oligofermentans	S__Corynebacterium_variabile	F__Clostridiales_Incertae_Sedis_XIII	G__Cronobacter	S__Kluyvera_cryocrescens	G__Salinicola	G__Campylobacter	C__Bacilli	S__Selenomonas_bovis	G__Anaerobiospirillum	G__Cloacibacillus	G__Pseudobacteroides	S__Collinsella_stercoris	S__Helicobacter_cinaedi	G__Parvibacter	S__Clostridium_XI_hiranonis	S__Lactobacillus_paralimentarius	S__Serratia_fonticola	G__Acetobacteroides	G__Gemmiger	G__Sediminibacterium	G__Coraliomargarita	G__Elusimicrobium	G__Stenotrophomonas	S__Campylobacter_hominis	S__Prevotella_corporis	S__Butyricimonas_virosa	S__Anaerostipes_caccae	G__Rothia	G__Microbacterium	S__Catabacter_hongkongensis	S__Haemophilus_sputorum	S__Megasphaera_micronuciformis	S__Clostridium_sensu_stricto_subterminale	S__Cloacibacillus_porcorum	G__Acetanaerobacterium	S__Streptococcus_sanguinis	S__Parasutterella_secunda	S__Victivallis_vadensis	G__Christensenella	S__Diaphorobacter_nitroreducens	G__Succinatimonas	G__Pediococcus	S__Klebsiella_variicola	F__Marinilabiliaceae	G__Robinsoniella	G__Sneathia	S__Sutterella_parvirubra	S__Pediococcus_pentosaceus	G__Peptostreptococcus	S__Corynebacterium_casei	G__Murimonas	G__Rhodoluna	S__Prevotella_bivia	S__Stenotrophomonas_acidaminiphila	G__Desulfonispora	S__Lactobacillus_parabuchneri	G__Papillibacter	S__Lactobacillus_rhamnosus	S__Prevotella_timonensis	S__Eikenella_corrodens	S__Porphyromonas_uenonis	S__Lactobacillus_pentosus	F__Clostridiales_Incertae_Sedis_XI	S__Cryptobacterium_curtum	S__Campylobacter_ureolyticus	G__Sphingobium	S__Lactobacillus_iners	S__Eubacterium_limosum	S__Streptococcus_sobrinus	S__Rothia_dentocariosa	G__Chryseobacterium	G__Brevundimonas	G__Thermicanus	G__Pseudoxanthomonas	G__Cellvibrio	G__Aggregatibacter	S__Desulfovibrio_intestinalis	S__Collinsella_tanakaei	O__Gammaproteobacteria_incertae_sedis	G__Hydrogenoanaerobacterium	G__Enhydrobacter	S__Campylobacter_concisus	G__Actinobacillus	S__Raoultella_ornithinolytica	G__Pseudochrobactrum	F__Cytophagaceae	G__Clostridium_XI	G__Sporosarcina	G__Aeromonas	S__Actinomyces_odontolyticus	S__Bifidobacterium_angulatum	S__Solobacterium_moorei	S__Cloacibacillus_evryensis	G__Anaerosporobacter	O__Bacillales	S__Bifidobacterium_catenulatum	G__Paracoccus	G__Fluviicola	S__Gordonibacter_urolithinfaciens	S__Porphyromonas_somerae	S__Alcaligenes_faecalis	S__Dysgonomonas_termitidis	G__Ezakiella	S__Lactobacillus_kalixensis	S__Bifidobacterium_bifidum	S__Bacteroides_acidifaciens	S__Weissella_cibaria	P__Parcubacteria	S__Lachnoanaerobaculum_orale	S__Enterococcus_gallinarum	G__Catenisphaera	G__Peptoniphilus	S__Serratia_marcescens	S__Weissella_viridescens	G__Acetobacterium	G__Neisseria	G__Lactococcus	G__Cupriavidus	G__Leuconostoc	S__Scardovia_wiggsiae	G__Oligella	S__Streptococcus_gordonii	G__Cloacibacterium	G__Acidovorax	S__Streptococcus_australis	S__Coprococcus_catus	S__Lactococcus_garvieae	F__Peptococcaceae_1	S__Abiotrophia_defectiva	S__Prevotella_disiens	S__Gemella_morbillorum	G__Allobaculum	G__Achromobacter	G__Lachnoanaerobaculum	S__Enterococcus_gilvus	S__Streptococcus_oralis	S__Prevotella_buccalis	G__Syntrophococcus	S__Streptococcus_constellatus	S__Campylobacter_upsaliensis	G__Undibacterium	G__Corynebacterium	G__Schwartzia	S__Acidovorax_temperans	G__Variovorax	F__Actinomycetaceae	S__Prevotella_histicola	G__Negativicoccus	F__Alcaligenaceae	G__Psychrobacter	S__Stenotrophomonas_maltophilia	S__Sphingobium_yanoikuyae	G__Lysinibacillus	C__Betaproteobacteria	F__Peptostreptococcaceae	G__Aeriscardovia	G__Rhizobium	S__Aggregatibacter_aphrophilus	S__Prevotella_oralis	S__Hungatella_hathewayi	S__Comamonas_koreensis	S__Selenomonas_artemidis	S__Megasphaera_cerevisiae	S__Lactobacillus_sanfranciscensis	S__Streptococcus_agalactiae	G__Mobilitalea	S__Porphyromonas_asaccharolytica	G__Anaerofustis	S__Brevundimonas_diminuta	G__Eubacterium	S__Eubacterium_callanderi	S__Streptococcus_equinus	G__Sphingobacterium	G__Sedimentibacter	S__Anaerotruncus_colihominis	S__Butyricimonas_synergistica	S__Arcobacter_cryaerophilus	G__Arcobacter	S__Lactobacillus_oris	S__Lactobacillus_coryniformis	S__Streptococcus_intermedius	S__Clostridium_XVIII_cocleatum	G__Bacillus	G__Janthinobacterium	S__Gemella_haemolysans	S__Streptococcus_infantis	G__Marinomonas	S__Bifidobacterium_pseudolongum	G__Limnohabitans	G__Sphingomonas	S__Bifidobacterium_dentium	G__Ralstonia	S__Janthinobacterium_lividum	G__Curvibacter	G__Legionella	S__Arcobacter_butzleri	F__Cyclobacteriaceae	S__Alloprevotella_tannerae	G__Parvimonas	S__Escherichia.Shigella_albertii	S__Streptococcus_tigurinus	S__Leuconostoc_mesenteroides	G__Roseomonas	S__Clostridium_IV_methylpentosum	G__Aerococcus	S__Bacillus_clausii	G__Anaeroplasma	S__Enhydrobacter_aerosaccus	S__Kluyvera_ascorbata	S__Ruminococcus_champanellensis	S__Mucispirillum_schaedleri	S__Staphylococcus_carnosus	G__Vagococcus	G__Leptotrichia	F__Bacillariophyta	S__Lautropia_mirabilis	G__Thermoactinomyces	S__Corynebacterium_durum	G__Adlercreutzia	G__Pectobacterium	G__Pyramidobacter	S__Peptoniphilus_lacrimalis	S__Lactonifactor_longoviformis	S__Atopobium_vaginae	G__Asticcacaulis	G__Pelomonas	S__Neisseria_bacilliformis	S__Campylobacter_jejuni	S__Lysinibacillus_fusiformis	G__Cellulosimicrobium	G__Abiotrophia	G__Tabrizicola	S__Lactobacillus_farciminis	S__Brevundimonas_nasdae	S__Pseudomonas_putida	G__Gemella	S__Rhizobium_radiobacter	G__Duganella	F__Peptoniphilaceae	G__Deinococcus	S__Rhizobacter_fulvus	S__Methylobacterium_suomiense	G__Shinella	S__Enterococcus_hawaiiensis	S__Sneathia_sanguinegens	S__Fusobacterium_periodonticum	G__Lysobacter	S__Salmonella_enterica	S__Listeria_monocytogenes	S__Atopobium_parvulum	G__Enterorhabdus	S__Lactobacillus_ultunensis	F__Oxalobacteraceae	S__Trichococcus_flocculiformis	G__Brevibacterium	G__Parasporobacterium	S__Actinomyces_turicensis	S__Eubacterium_sulci	S__Paraeggerthella_hongkongensis	S__Rothia_aeria	G__Nocardioides	F__Cryomorphaceae	S__Blautia_coccoides	S__Streptococcus_cristatus	O__Myxococcales	G__Paludibacter	G__Aquicella	G__Rhizobacter	G__Murdochiella	S__Alloscardovia_omnicolens	G__Finegoldia	S__Sphingobacterium_caeni	G__Anaerococcus	S__Kocuria_palustris	S__Atopobium_rimae	G__Nosocomiicoccus	S__Slackia_exigua	G__Bacteriovorax	S__Bifidobacterium_breve	O__Lactobacillales	G__Diaphorobacter	S__Streptococcus_pneumoniae	S__Peptostreptococcus_anaerobius	F__Rhodocyclaceae	S__Duganella_zoogloeoides	S__Kingella_oralis	G__Eikenella	F__Rhodobacteraceae	G__Pelospora	S__Prevotella_melaninogenica	O__Rhizobiales	O__Flavobacteriales	G__Labilithrix	G__Phycicola	F__Neisseriaceae	S__Olsenella_umbonata	S__Streptococcus_downei	S__Corynebacterium_argentoratense	G__Bosea	G__Ornithinimicrobium	F__Microbacteriaceae	G__Caulobacter	G__Yokenella	G__Macellibacteroides	S__Oxalobacter_formigenes	S__Pseudoflavonifractor_capillosus	S__Actinomyces_oris	G__Novosphingobium	G__Anoxybacillus	S__Lachnoanaerobaculum_saburreum	G__Methylobacterium	G__Hymenobacter	S__Slackia_piriformis	G__Ochrobactrum	G__Propionibacterium	O__Actinomycetales	NA	G__Pseudoalteromonas	S__Corynebacterium_pseudodiphtheriticum	S__Corynebacterium_segmentosum	F__Clostridiaceae_4	F__Leptotrichiaceae	G__Bdellovibrio	G__Arenimonas	G__Gallicola	S__Selenomonas_noxia	S__Psychromonas_arctica	G__Rhodoferax	S__Dialister_micraerophilus	F__Intrasporangiaceae	O__Gp16	G__Mobiluncus	S__Dysgonomonas_capnocytophagoides	G__Anaerosphaera	S__Prevotella_pallens	S__Peptostreptococcus_stomatis	S__Peptostreptococcus_russellii	S__Leuconostoc_carnosum	G__Dolosigranulum	S__Sphingobacterium_spiritivorum	S__Haemophilus_influenzae	S__Hyphomicrobium_denitrificans	C__Epsilonproteobacteria	G__Guggenheimella	S__Selenomonas_flueggei	F__Rickettsiaceae	F__Clostridiaceae_1	C__Deltaproteobacteria	S__Paracoccus_yeei	G__Methylomarinum	G__Tepidimonas	G__Trueperella	G__Polynucleobacter	S__Propionibacterium_acidifaciens	S__Microbacterium_laevaniformans	G__Vibrio	P__Microgenomates	C__Cyanobacteria	G__Lachnospira	G__Obesumbacterium	F__Chloroflexaceae	G__Alkanindiges	S__Sphingomonas_aerolata	S__Streptococcus_massiliensis	G__Marmoricola	S__Helicobacter_ganmani	G__Arthrobacter	S__Brevundimonas_vesicularis	S__Clavibacter_michiganensis	G__Kytococcus	G__Sphingorhabdus	F__Burkholderiales_incertae_sedis	G__Mucispirillum	G__Mangrovibacter	G__Cryptobacterium	G__Bradyrhizobium	G__Geothrix	G__Listeria	S__Bifidobacterium_ruminantium	G__Anaerobacter	G__Rhodococcus	S__Corynebacterium_kroppenstedtii	G__Pseudocitrobacter	G__Thermomonas	G__Polaromonas	S__Daeguia_caeni	G__Capnocytophaga	S__Sphingobacterium_mizutaii	O__Blastocatella	G__Propionivibrio	G__Ensifer	G__Diplorickettsia	S__Bulleidia_extructa	S__Cardiobacterium_valvarum	G__Armatimonas.Armatimonadetes_gp1	G__Leifsonia	O__Gp6	G__Solirubrobacter	G__Methylotenera	G__Luteococcus	G__Spirochaeta
2020-023_PSC_0001	BL	1496	1662	1029	2091	174	0	87	186	76	35	0	0	0	0	188	0	0	0	0	0	0	822	0	418	58	0	24	41	108	143	0	0	0	0	236	565	0	5	0	0	111	0	2555	24	15	0	23	407	23	0	5	0	120	0	20	27	8	122	0	0	182	0	50	6	0	90	0	0	0	0	0	0	0	0	47	122	0	12	0	0	0	133	0	0	301	26	0	0	25	0	0	0	0	0	162	0	0	27	9	0	0	0	151	0	0	46	0	0	0	0	0	0	0	19	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	41	25	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	49	9	69	0	0	17	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0002	BL	5172	2558	0	480	635	0	123	57	0	421	536	0	0	0	0	0	328	0	0	0	0	151	0	0	0	0	0	902	27	90	0	5	0	0	287	43	103	0	0	0	0	0	6831	3	147	0	19	0	7408	0	0	0	0	0	6	0	31	117	0	0	4915	0	0	284	0	0	75	0	70	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	42	0	1293	571	0	0	0	0	0	3	0	0	31	0	0	0	0	96	0	32	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	7	0	0	0	104	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	33	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0003	BL	447	897	640	0	174	0	375	1233	0	0	43	0	0	59	8	0	56	0	0	0	0	292	0	111	0	0	23	325	25	0	111	0	0	31	0	1746	0	1867	390	125	52	337	610	0	0	0	223	305	0	0	18	0	113	51	67	0	31	0	0	0	0	4	183	0	292	120	0	0	0	0	0	0	0	0	39	0	0	4	0	0	0	0	29	0	21	35	0	0	18	0	0	0	31	0	47	0	0	98	0	0	0	0	93	0	0	0	13	0	0	21	0	0	0	55	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	11	0	8	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
